nombre,codigo,descripcion,url
Jabon en barra cremoso 3 Unidades,NATCHL-26384,"• Limpia delicadamente la piel, sin agredirla | • Hidrata y suaviza la piel, dejándola tersa y aterciopelada | • Proporciona una sensación refrescante y relajante | • Deja la piel perfumada con un agradable aroma a Erva Doce | • Tiene fórmula vegana, libre de ingredientes de origen animal | • Es producido con ingredientes naturales y biodegradables",https://www.natura.cl/p/erva-doce-jabon-en-barra-cremoso-3-unidades-90g/NATCHL-26384
Delineador Retractil De Ojos Faces,NATCHL-00069,"• punta retráctil de textura suave que se desliza fácilmente | • delineador fácil de aplicar | • trazo preciso y uniforme | • ideal para crear desde líneas delicadas hasta delineados intensos | • mantiene tu mirada impecable durante todo el día | • punta retráctil que no requiere sacapuntas, garantizando practicidad en el uso | • dermatológicamente probado | • edad sugerida: 18+ | • cruelty free | • vegano",https://www.natura.cl/p/delineador-retractil-de-ojos-faces/NATCHL-00069
Repuesto Gel crema antiseñales Renovación y prevención​  Chronos 30+ día,NATCHL-134591,"• posee bioactivo: Jambu, que relaja las microtensiones de la piel | • protege la piel de los rayos solares y de las agresiones diarias | • reduce los daños causados por la luz azul, radicales libres y fotoenvejecimiento | • hidrata profundamente y por hasta 24 horas | • suaviza la apariencia de piel cansada en 15 días | • recupera la vitalidad y luminosidad natural en 30 días | • previene arrugas profundas y flacidez en 60 días | • reduce las primeras arrugas y deja la piel suave | • dermatológicamente probadas | • protección solar: FPS 30 y FPUVA 10 | • edad sugerida: 30+ | • 93% de las muje",https://www.natura.cl/p/repuesto-gel-crema-antisenales-renovacion-y-prevencion--chronos-30-dia-40-g/NATCHL-134591
Repuesto Gel crema antiseñales Renovación y prevención​ Chronos 30+ noche,NATCHL-134595,"• contiene bioactivo: Jambu, que relaja las microtensiones de la piel | • hidrata profundamente hasta por 24 horas | • suaviza la apariencia de la piel cansada en 15 días | • reduce las primeras arrugas | • estimula la renovación celular | • recupera la vitalidad y luminosidad natural en 30 días | • estimula la producción de colágeno y elastina | • previene arrugas profundas y flacidez en 60 días | • uniformiza la textura y restaura la barrera protectora de la piel | • fórmula de alto rendimiento que trata los signos del envejecimiento | • testado dermatológicamente | • activa la vitalidad cel",https://www.natura.cl/p/repuesto-gel-crema-antisenales-renovacion-y-prevencion-chronos-30-noche-40-g/NATCHL-134595
Repuesto Crema antiseñales​ restauración y cuidado Chronos 70+ noche,NATCHL-134590,"• reorganiza el ciclo natural de las funciones de la piel | • promueve una hidratación activa con una fórmula de alto rendimiento | • fortalece la piel y trata los signos del envejecimiento | • contiene esqualano, que restaura la barrera de protección e hidratación de la piel | • incluye el bioactivo de sapucainha, con acción regeneradora y capacidad de inhibir los microdaños | • resultados reales y comprobados por dermatólogos | • atenúa los impactos causados en la piel durante la postmenopausia | • +93% de aumento en el grosor y la resistencia de la piel¹ | • 100% de las mujeres con la piel ",https://www.natura.cl/p/repuesto-crema-antisenales-restauracion-y-cuidado-chronos-70-noche-40-g/NATCHL-134590
Repuesto Shampoo Lumina Fuerza y reparación molecular,NATCHL-164509,"Repuesto Shampoo Lumina Fuerza y reparación molecular Limpia suavemente, manteniendo la salud del cuero cabelludo.Cabellos 2X más suaves y saludables.79% menos plástico que el envase original.Menor desperdicio del productoFácil apertura y almacenamientoProceso de uso de repuesto más práctico y rápidoContenido300 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cada daño. Reducción de hasta un 70% en la porosidad de los cabellos. Cab",https://www.natura.cl/p/repuesto-shampoo-lumina-fuerza-y-reparacion-molecular-300-ml/NATCHL-164509
Repuesto Jabón Líquido Exfoliante Corporal Ekos Tucumã 185 ml,NATCHL-19949,"piel renovada y más uniforme con la potencia antiseñales del tukumá.• jabón líquido que limpia suavemente y exfolia la piel • elimina las células muertas durante el baño • jabón vegano que mantiene el pH natural de la piel • deja tu piel renovada y más uniforme • hecho con aceite crudo de tukumá, un potente antiedad • la línea Ekos tukumá contribuye a la regeneración de la Amazonía y fortalece los ingresos de 702 familias guardianas del bosque vinculadas a la cosecha sostenible.",https://www.natura.cl/p/repuesto-jabon-liquido-exfoliante-para-el-cuerpo-ekos-tukuma-185-ml/NATCHL-19949
Shampoo Antioleosidad Lumina 300ml,NATCHL-147449,"• limpia y reduce la oleosidad | • no agrede el cuero cabelludo ni reseca el cabello | • acción purificante | • evita el efecto rebote, actuando eficazmente sobre el síntoma y la causa de la oleosidad | • cuero cabelludo equilibrado y cabello limpio por más tiempo | • nuevo envase | • fórmula con BioProteína Triple Acción + Activo Dermoregulador | • producto vegano",https://www.natura.cl/p/shampoo-equilibrante-300-ml/NATCHL-147449
Sérum regenerador Reconstrucción de Daños Extremos Lumina,NATCHL-148421,"• nuevos envases | • nueva fragancia | • más tecnología | • con BioProteína Triple Acción y Activo Reconstrutor | • reconstruye hasta el 89% de los daños extremos | • previene hasta 2,9 veces los daños futuros* | • capa interna del cabello 3 veces más regenerada | • tipo de cabello: todo tipo de cabello | • con repuesto disponible | • cruelty free | • vegano | • tipo de tratamiento: reconstrucción de daños extremos",https://www.natura.cl/p/serum-regenerador-progresivo-100-ml/NATCHL-148421
Máscara Antiseñales Regenerador Capilar Lumina,NATCHL-174196,"rellena todas las capas de la fibra capilar, combatiendo la rigidez y porosidad de los cabellos.• devuelve la textura de los cabellos • alinea las cutículas del cabello • cabello con dos veces más vitalidad • fórmula con Tecnología Bioproteína Triple Acción + Complejo de Colágeno y Biopeptidos: trata los signos de la fragilidad, aspereza y porosidad de los cabellos canosos, redensifica los cabellos mediante la reposición de proteínas y aminoácidos perdidos con el envejecimiento • nueva fragancia con bergamota, fresia y sándalo. beneficios con el uso de la línea completa: • previene y revierte ",https://www.natura.cl/p/mascara-antisenales-regenerador-capilar-lumina-250-ml/NATCHL-174196
Crema Preventiva de Rozaduras Mamá y bebé,NATCHL-97955,"a cada cambio de amor y de pañales, protege, hidrata y fortalece la piel sensible del bebé.• forma una barrera que deja la piel del bebé dos veces más fortalecida y protegida de factores externos con el uso continuo • su complejo nutritivo enriquecido con pantenol, aceite de almendras y manteca de cacao, ayuda a fortalecer las capas superiores de la piel sensible • la fórmula sin fragancia, cremosa y de origen 90% natural hidrata por hasta 24 horas y facilita la aplicación y remoción, pudiendo ser usada desde el primer día de vida • producto formulado de manera que minimiza el posible surgimie",https://www.natura.cl/p/crema-preventiva-de-rozaduras-mama-y-bebe-60-g/NATCHL-97955
Colonia Femenina Jabuticaba  Aguas de natura 150ml,NATCHL-95810,"• combinación de notas florales y de cedro con un toque de poleo | • ingrediente de la biodiversidad brasileña | • experiencia sensorial de un vino frutal y liviano | • energía revitalizante | • salida: jabuticaba la uva brasileña, bergamota, manzana | • corazón: muguet, jazmín, canela | • fondo: almizcle, cedro | • módulo – acordeón",https://www.natura.cl/p/aguas-colonia-jabuticaba-150ml-col/NATCHL-95810
Mousse de limpieza intensiva Chronos,NATCHL-134586,"• contiene bioactivo de cacao, que repone componentes esenciales de la piel | • probado dermatológicamente | • edad sugerida: 18+ | • cruelty free | • vegano | • renueva las células de la piel | • apto para todo tipo de piel | • textura: cremosa | • zona de aplicación: rostro y cuello | • máxima limpieza sin resecar | • espuma intensa y cremosa | • previene los signos del envejecimiento | • piel más uniforme, suave y luminosa",https://www.natura.cl/p/mousse-de-limpieza-intensiva-chronos/NATCHL-134586
Paleta PRO de Sombras Una Bronze,NATCHL-171114,"construye looks versátiles de alta pigmentación y larga duración.• 12 horas de duración con eficacia comprobada • diferentes acabados, colores y texturas • acabado mate: textura suave y aterciopelada• acabado glow: brillo intenso y fácil aplicación• innovadora textura soft: aplicación cream to powder con acabado aterciopelado y seco al aplicar • con tecnología de partículas: combinación que proporciona un toque aterciopelado y alta pigmentación • empaque sofisticado con espejo y cierre magnético • producto multifuncional: puede ser utilizado como sombra, iluminador y rubor.",https://www.natura.cl/p/paleta-pro-de-sombras-una-bronze-7-g/NATCHL-171114
Gel crema antiseñales Renovación y prevención Chronos 30+ día,NATCHL-134592,"• 93% de las mujeres con reducción de arrugas* | • activa la vitalidad celular** | • fórmula de alto rendimiento | • reduce los daños causados por la luz azul, radicales libres y fotoenvejecimiento | • resultados comprobados por dermatólogos",https://www.natura.cl/p/gel-crema-antisenales-renovacion-y-prevencion-chronos-30-dia-40-g/NATCHL-134592
Desmaquillante en bálsamo Faces,NATCHL-128752,"• producto 3 en 1 | • fórmula que limpia, desmaquilla y mantiene la hidratación natural de la piel | • textura gel crema de alto rendimiento | • elimina todo tipo de maquillaje, incluidos productos a prueba de agua | • contiene activo: vitamina E, que ayuda a conservar la hidratación natural | • probado dermatológicamente | • apto para la zona de los ojos | • edad recomendada: a partir de los 18 años | • cruelty free | • vegano | • ocasión: limpieza | • tipo de piel: todo tipo de piel | • textura: gel crema | • zona de aplicación: rostro",https://www.natura.cl/p/desmaquillante-en-balsamo-faces-45-g/NATCHL-128752
Repuesto Shampoo Lumina Restauración y Liso Prolongado,NATCHL-167294,"limpieza equilibrada de larga duración. • repuesto más económico y sostenible: 79% menos plástico que el envase original • elimina los residuos de descamación después del alisado • deja el cabello más suave y resistente • proporciona una recarga de nutrientes • 4 veces más efecto liso en el cabello y protección contra la humedad por hasta 4 días* • fragancia moderna y original. combina la frescura de la mandarina con la manzana verde, un ramo floral y la sofisticación del almizcle y maderas. *beneficios comprobados con el uso de la línea completa.",https://www.natura.cl/p/repuesto-shampoo-lumina-restauracion-y-liso-prolongado-300-ml/NATCHL-167294
Crema Hidratante para Manos Ekos Pitanga,NATCHL-95034,"48 horas de hidratación para las manos y uñas con aceite esencial de pitanga.• crema hidratante con textura leve y rápida absorción • hidrata, fortalece y forma una película protectora en las manos • perfuma con fragancia refrescante • nuevo empaque 100% aluminio reciclado • la línea Ekos Pitanga fortalece los ingresos de familias guardianas de la Amazonía vinculadas a la bioagricultura del cultivo de pitanga• 97% de origen natural.",https://www.natura.cl/p/crema-hidratante-para-manos-ekos-pitanga-75-g/NATCHL-95034
Crema Exfoliante para Manos y Pies Ekos Castaña,NATCHL-70981,"36 horas de hidratación para manos y pies con la potencia antirresequedad de la castaña.• crema hecha con aceite bruto de castaña, rico en omegas 6 y 9 • exfoliantes naturales que se deshacen al contacto con la piel, por eso no es necesario enjuagar • exfoliante que elimina células muertas • deja la piel renovada y suave • nuevo empaque 100% aluminio reciclado • la línea Ekos Castaña contribuye a la regeneración del Amazonas y ayuda a fortalecer los ingresos de 689 familias guardianas de la selva vinculadas a la cosecha sustentable• 97% de origen natural.",https://www.natura.cl/p/crema-exfoliante-para-manos-y-pies-ekos-castana-60-g/NATCHL-70981
Crema Nutritiva para el Cuerpo Tododia Frutas Rojas,NATCHL-74900,• fragancia alegre y vibrante con notas frutales | • piel más firme y ultrasuave todos los días | • fórmula con nutrición prebiótica que se adapta a tu piel | • textura cremosa: fácil de aplicar y de rápida absorción | • nutrición profunda: piel saludable en todas las capas | • 94 % de ingredientes de origen natural: mayor afinidad con tu piel,https://www.natura.cl/p/crema-nutritiva-para-cuerpo-frutas-rojas-tododia-400ml/NATCHL-74900
Hidratante para Manos Bothânica Mente Sana,NATCHL-139256,"manos suaves y perfumadas con fragancia herbal y verde.• 24 horas de hidratación y cuidado • deja las manos suaves, con toque seco y aterciopelado • fácil de esparcir y con rápida absorción • 97% de origen natural • no deja las manos grasosas • no deja residuos blancos en la piel • explosión olfativa a través de la alta concentración de fragancia • principales ingredientes de la fragancia: menta, artemisa y anís • mezcla exclusiva de aceites esenciales latinoamericanos: estoraque y priprioca.",https://www.natura.cl/p/hidratante-para-manos-bothanica-mente-sana-230-ml/NATCHL-139256
Labial Extremo Confort Fps 25 Una,NATCHL-00046,• color intenso | • acabado cremoso con Manteca de Tucumá | • estimula hasta en un 77%* la producción de ácido hialurónico | • promoviendo una hidratación profunda desde el interior | • labios suaves y cómodos durante todo el día | • protección solar FPS 25: protege contra los daños causados por los rayos UV | • alta cobertura con un acabado luminoso y sofisticado | • producto vegano: libre de ingredientes de origen animal,https://www.natura.cl/p/labial-extremo-confort-fps-25-una-38-g/NATCHL-00046
Manteca Hidratante para el Cuerpo Ekos Ucuuba,NATCHL-72981,"100% más firmeza y elasticidad para tu piel con la potencia antiflacidez de la ucuuba.*• manteca corporal que estimula la producción de colágeno y elastina** • textura cremosa y toque seco • protege y fortalece la piel, con hidratación intensa • ideal para aplicar en áreas resecas y más propensas a la flacidez • piel con más firmeza y elasticidad en 7 días • la línea Ekos Ucuuba contribuye a la regeneración de la Amazonía y ayuda a fortalecer los ingresos de 1054 familias guardianas de la selva vinculadas a la cosecha sustentable• 97% de origen natural. *porcentaje de voluntarios que presentar",https://www.natura.cl/p/manteca-hidratante-para-el-cuerpo-ekos-ucuuba-200-g/NATCHL-72981
Acondicionador Anticaída Patauá Ekos 300ml,NATCHL-113245,cabellos más resistentes con la potencia anticaída del patauá.*• cabellos 9 veces más resistentes** • desenreda los cabellos y fortalece la fibra capilar • deja los cabellos hasta 2 veces más resistentes a la rotura*** • cabellos más fuertes y voluminosos sin perder el movimiento • hecho con aceite de patauá • la línea Ekos Patauá contribuye a la regeneración de la Amazonía y ayuda a fortalecer los ingresos de 606 familias guardianas de la selva vinculadas a la cosecha sustentable • 97% de origen natural. *resultados comprobados de reducción de caída por rotura **resultados comprobados por pru,https://www.natura.cl/p/acondicionador-ekos-pataua-300-ml/NATCHL-113245
Repuesto jabón líquido cremoso castaña,NATCHL-70396,"• rico en Omega-6 y Omega-9 | • nueva fórmula mucho más natural | • sin sulfatos | • nutre hasta las capas más profundas de la piel | • hidratación inmediata | • textura cremosa | • piel suave y con un toque aterciopelado | • producto vegano | • biodegradable | • con bioactivos y aceite puro de castaña amazónica | • nuestros jabones son capaces de eliminar virus, bacterias y suciedad en general",https://www.natura.cl/p/repuesto-jabon-liquido-cremoso-castana-ekos-195ml/NATCHL-70396
Acondicionador restaurador para cabellos lisos o alisados,NATCHL-167291,"Acondicionador restaurador Lumina Restaura al cabello y disminuye el frizz. Cabellos con efecto liso, prolijos, ultra suaves y con movimiento.Control del frizz durante 24 horas.Alinea las cutículas.Recarga de nutrientes.• Producto vegano • Contra pruebas en animales • Envases ecológicos (plástico 100% verde reciclableContenido300 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cada daño. Reducción de hasta un 70% en la porosidad de",https://www.natura.cl/p/acondicionador-restaurador-para-cabellos-lisos-o-alisados-300-ml/NATCHL-167291
Repuesto Máscara Nutrición y Reparación Profunda Lumina,NATCHL-147447,• sistema de Nutrición y Reparación Profunda | • nuevos empaques y aún más tecnología para cuidar tu cabello | • con BioProteína de Triple Acción y activo Nutrirrevitalización | • promueve 2 veces más nutrición con reparación y sellado de las fibras capilares* | • un paso esencial en tu ritual | • fórmula que reduce el frizz hasta 3 veces | • disminuye el volumen y las puntas abiertas hasta 2 veces | • tipo de cabello: todo tipo de cabello | • cruelty free | • vegano | • tipo de tratamiento: nutrición y reparación profunda,https://www.natura.cl/p/repuesto-mascara-reparadora-250-ml/NATCHL-147447
Esmalte De Unas 3D Gel Una 8Ml,NATCHL-15352,• tecnología PRO Color & Care | • enriquecido con extracto de algas | • ingredientes que ayudan al cuidado y nutrición de las uñas | • efecto gel con protección contra la luz UV | • larga duración y brillo extraordinario en gel | • acabado profesional | • fácil remoción | • producto vegano | • sin pruebas en animales | • 9 FREE | • hipoalergénico,https://www.natura.cl/p/esmalte-de-unas-3d-gel-una-contraponto-630-8ml/NATCHL-15352
Repuesto Loción Hidratante,NATCHL-106418,• creado especialmente para la piel sensible del bebé | • contiene lo esencial para una hidratación eficaz | • enriquecido con aceites 100% vegetales y manteca de cupuaçu | • forma una capa protectora sobre la piel | • se absorbe rápidamente | • puede usarse después del baño y siempre que sea necesario | • ayuda a que tu bebé crezca más tranquilo y seguro | • todos nuestros productos para bebés son hipoalergénicos | • contiene bioactivo: manteca de cupuaçu | • testado dermatológicamente | • edad recomendada: de 0 a 3 años | • cruelty free | • vegano | • tipo de piel: sensible | • textura: crem,https://www.natura.cl/p/repuesto-locion-hidratante-200-ml-mama-y-bebe-200-ml/NATCHL-106418
Repuesto Shampoo Antidaños y Reconstrucción Murumuru Ekos,NATCHL-112773,"• acción antidaños | • reconstruye el cabello desde la raíz | • cabello mucho más nutrido y saludable | • limpia sin resecar el cabello | • no daña el cuero cabelludo | • elaborado con manteca pura de murumuru, que combate la sequedad y los daños en el cabello | • perfuma tu cabello con la cremosidad del sándalo, notas de ámbar y toques florales | • fórmula con 93% de ingredientes de origen natural, sin sulfatos, parabenos ni siliconas | • producto vegano y libre de crueldad animal",https://www.natura.cl/p/repuesto-shampoo-murumuru-ekos-300ml/NATCHL-112773
Colonia Infantil Naturé Corre corre 100ml,NATCHL-128757,"• fragancia con aroma a niñez feliz | • combina frutas rojas, alegría y mucho color | • incentiva a los niños a explorar los aromas de la naturaleza | • fragancias alegres y envases divertidos | • una invitación a jugar al aire libre | • concentración: eau de cologne | • familia olfativa: frutal | • edad sugerida: 4 a 8 años | • cruelty free | • vegano | • ocasión: uso diario, después del baño",https://www.natura.cl/p/agua-de-colonia-nature-corre-corre-100-ml/NATCHL-128757
Shampoo restaurador para cabellos lisos o alisados,NATCHL-167286,"Shampoo Restaurador Lumina Limpieza equilibrada de larga duración. Remueve los residuos post- alisado.Cabello más suave y resistente.• Producto vegano • Contra pruebas en animales • Envases ecológicos (plástico 100% verde reciclable)Modo de uso1. Aplique el Shampoo en el cabello mojado, masajeando el cuero cabelludo.2. Enjuagar asegurando no dejar residuos de producto.Contenido300 mlSobre la línea Lumina:Tratamiento capilar de alta tecnología para revelar la belleza única que hay en toda mujer y en todo cabello. Natura Lumina. Tu cabello, tu verdad.Cabello regenerado en la medida exacta de cad",https://www.natura.cl/p/shampoo-restaurador-para-cabellos-lisos-o-alisados-300-ml/NATCHL-167286
Lapiz Para Cejas Faces,NATCHL-10159,"• fácil de aplicar | • dura hasta 24 horas | • alta pigmentación | • rellena, define y delinea las cejas | • cepillo en la punta para peinar las cejas | • textura suave",https://www.natura.cl/p/lapiz-para-cejas-castano-faces-114g/NATCHL-10159
Lapiz Para Cejas Faces,NATCHL-00065,"• fácil de aplicar | • dura hasta 24 horas | • alta pigmentación | • rellena, define y delinea las cejas | • cepillo en la punta para peinar las cejas | • textura suave",https://www.natura.cl/p/lapiz-para-cejas-faces/NATCHL-00065
Máscara alargamiento infinito,NATCHL-106122,• a prueba de agua | • efecto de hasta 200 % más alargamiento* | • fórmula ultraligera | • no forma grumos | • no daña las pestañas al remover | • producto vegano | • alarga las pestañas | • apto para lentes de contacto | • testado dermatológicamente | • cruelty free | • resistente al agua | • zona de aplicación: ojos,https://www.natura.cl/p/mascara-alargamiento-infinito-8ml/NATCHL-106122
Jabón Líquido Exfoliante para el Cuerpo Ekos Açaí,NATCHL-97261,piel renovada y más uniforme con la potencia antioxidante del açaí.• jabón líquido que limpia suavemente y exfolia la piel • elimina las células muertas durante el baño • mantiene el pH natural de la piel • baño perfumado con fragancia frutal y notas vibrantes • la línea Ekos Açaí contribuye a la regeneración de la selva y fortalece los ingresos de 368 familias guardianas de la Amazonía• 97% de origen natural.,https://www.natura.cl/p/jabon-liquido-exfoliante-para-el-cuerpo-ekos-acai-185-ml/NATCHL-97261
Aceite de limpieza desmaquillante Chronos,NATCHL-171365,"• elimina hasta el 100 % del maquillaje a prueba de agua y del protector solar | • no deja residuos grasos | • textura en aceite que al contacto con el agua se transforma en jabón | • no requiere el uso de algodón | • fácil de enjuagar | • cuida la piel | • aumenta la hidratación y suavidad | • contiene bioactivo: Cacao, repone componentes esenciales de la piel | • testado dermatológicamente | • apto para la zona de los ojos | • edad sugerida: 18+ | • libre de crueldad animal | • vegano | • ocasión: limpieza | • tipo de piel: todo tipo de piel | • textura: aceite | • zona de aplicación: rostro",https://www.natura.cl/p/aceite-de-limpieza-desmaquillante-chronos--115-ml/NATCHL-171365
Base Stick FPS 50 Una,NATCHL-181515,base cremosa en formato stick con FPS 50 y ácido hialurónico.• hidrata la piel de forma inmediata y duradera • acabado natural y cobertura de leve a media • eficacia comprobada • larga duración de 24 horas • indicada para piel mixta a seca • formato stick fácil de aplicar y de difuminar • protege la piel de los daños causados por el sol • también puede usarse como contorno.,https://www.natura.cl/p/base-stick-fps-50-una-12-g/NATCHL-181515
Repuesto Shampoo Infantil Rizados Naturé 250ml,NATCHL-102401,• shampoo para cabellos rizados y crespos | • limpia con una espuma cremosa que no reseca el cabello | • dejando los rizos desenredados y definidos | • cuenta con una deliciosa fragancia frutal con aroma a niño feliz | • no irrita los ojos | • ideal para cabellos con curvatura de 3A a 4C | • testado dermatológicamente | • edad sugerida: 4 a 8 años | • tipo de cabello: rizado y crespo | • cruelty free | • vegano,https://www.natura.cl/p/repuesto-shampoo-nature-cabello-rizado-y-crespo-250-ml/NATCHL-102401
Jabón Líquido Exfoliante para el Cuerpo Ekos Maracuyá,NATCHL-70405,"limpia suavemente y exfolia con la potencia antiestrés del maracuyá.• elimina las células muertas durante el baño • promueve una sensación de baño relajante • jabón vegano que mantiene el pH natural de la piel • deja tu piel renovada y más uniforme • hecho con aceite bruto de maracuyá, rico en ácidos grasos esenciales • la línea Ekos Maracuyá fortalece el ingreso de 876 familias guardianas de la Amazonía• 97% de origen natural.",https://www.natura.cl/p/jabon-liquido-exfoliante-para-el-cuerpo-ekos-maracuya-185-ml/NATCHL-70405
Crema nutritiva para cuerpo Tododia té de manzanilla y lavanda,NATCHL-121962,"• piel recuperada y protegida con el poder de la nutrición prebiótica + B5 | • combinación de ingredientes que hidrata hasta las capas más profundas de la piel | • textura cremosa, fácil de aplicár y de rápida absorción | • fragancia relajante* de té de manzanilla y lavanda, acogedora y original, con notas florales aromáticas",https://www.natura.cl/p/crema-nutritiva-para-cuerpo-tododia-te-de-manzanilla-y-lavanda-400-ml/NATCHL-121962
Manteca Hidratante para el Cuerpo Ekos Castaña,NATCHL-69820,"100% más hidratación con la potencia antirresequedad de la castaña.*• manteca corporal con textura cremosa y aterciopelada• combate los signos de resequedad de la piel • hecho con aceite bruto de castaña, rico en omegas 6 y 9 • protege y hidrata, dejando la piel regenerada y suave • la línea Ekos Castaña contribuye a la regeneración de la Amazonía y ayuda a fortalecer los ingresos de 689 familias guardianas de la selva vinculadas a la cosecha sustentable• 97% de origen natural. *porcentaje de participantes con resultados positivos en la evaluación del atributo mencionado",https://www.natura.cl/p/manteca-hidratante-para-el-cuerpo-ekos-castana-200-g/NATCHL-69820
Eau de Toilette Masculino Sr. N Clásico,NATCHL-69198,"• concentración: eau de cologne | • familia olfativa: cítrica | • notas de salida: limón, bergamota, lima, pomelo, gálbano, hojas de cassis | • notas de corazón: flor de azahar, cardamomo, lavanda, artemisa | • notas de fondo: vetiver, maderas transparentes, almizcle, vainilla, aceite esencial de pachulí, cedro | • cruelty free | • vegano | • ocasión: día a día | • subfamilia: aromática",https://www.natura.cl/p/sr-n-clasico-eau-de-toilette-masculino/NATCHL-69198
Spray Desenredante Naturé,NATCHL-166874,"cabellos sueltos, brillo garantizado, del sol quedan protegidos.• acción anticloro y antisalinidad del mar • cuida los daños causados por sol, playa y piscina • más hidratación, brillo y suavidad • potencia el desenredo • aprobado por pediatras • fragancia con aroma refrescante, como un chapuzón en el agua • empaque Naturé divertido • rendimiento comprobado • 96% de ingredientes naturales • sin silicona y sulfato.",https://www.natura.cl/p/spray-desenredante-nature-150-ml/NATCHL-166874
Eau de Toilette Humor + vibraciones (dice vibras),NATCHL-206238,"despierta buenas sensaciones con +vibras positivas• la fragancia perfecta para esos días en que solo el humor salva • un desodorante colonia aromático frutal lleno de buen ánimo • para atraer las mejores vibras, sensación de positividad y bienestar • fórmula creada y probada por la neurociencia para perfumar y potenciar las emociones positivas • puede ser usado solo o en conjunto con otras fragancias de la línea Humor",https://www.natura.cl/p/eau-de-toilette-humor--vibraciones-25ml/NATCHL-206238
Acondicionador Reparación Flor de cereza y Palta Tododia,NATCHL-154876,"• repara y revitaliza el cabello | • repara cabellos dañados por procedimientos químicos | • fórmula con 94% de ingredientes de origen natural | • para todo tipo de rizos | • fragancia femenina y envolvente, con notas de flor de cerezo | • deja el cabello con aspecto saludable | • reduce las puntas abiertas | • tecnología prebiótica que cuida desde la raíz hasta las puntas",https://www.natura.cl/p/acondicionador-reparador-flor-de-cereza-y-palta-tododia-280-ml/NATCHL-154876
Jabones en barra puro vegetal surtidos Ekos tukumá,NATCHL-134576,• sensación cremosa | • textura rica | • envuelve tu piel con suavidad y cuidado | • revitalizante | • piel fresca y renovada después de cada uso,https://www.natura.cl/p/jabones-en-barra-puro-vegetal-surtidos-ekos-tukuma-4-unidades-de-100-g-cu/NATCHL-134576
Protector Solar Facial Piel Normal a Seca FPS 50 Natura Solar,NATCHL-176913,"protección contra los daños del sol e hidratación para piel normal a seca • promueve hidratación revitalizante por hasta 8 horas • loción con textura ligera y acabado invisible • con tecnología de bioprotección de triple acción que ayuda en la protección, prevención y cuidado • alta protección solar con FPS UVB 50 y FPUVA 20 • con complejo nutritivo que mantiene la hidratación por más tiempo • fórmula no comedogénica, que no obstruye ni bloquea los poros • resistencia al agua y al sudor, siendo ideal desde el uso diario hasta la alta exposición solar • fragancia refrescante: con complejo de no",https://www.natura.cl/p/protector-solar-facial-piel-normal-a-seca-fps-50-natura-solar-50-ml/NATCHL-176913
Jabones en barra puro vegetal Hojas de Limón y Guanábana,NATCHL-2835,"• limpieza suave: no agrede ni reseca la piel, manteniendo su hidratación natural | • 97% de ingredientes de origen natural: mayor afinidad con tu piel | • espuma cremosa y envolvente: una deliciosa sensación de suavidad en la piel | • explosión de fragancias: transforma el baño en un momento especial de tu día | • fragancia que sorprende: vigorizante y fresca, con notas aromáticas y cremosas | • piel suave y lista para recibir tu crema nutritiva TodoDía",https://www.natura.cl/p/jabones-en-barra-puro-vegetal-hojas-de-limon-y-guanabana-tododia-5x90g/NATCHL-2835
Kit Crema Corporal y Body Splash Tododia Cereza Negra y Praliné,NATCHL-245446,"2x más fragancia en tu día a día• crema corporal aterciopelada con fragancia intensa y duradera • hidratación intensa, con sensación seca y fácil de extender, sin dejar la piel pegajosa • piel más firme, con activos que estimulan la producción de colágeno • body splash que es una invitación a perfumar el cuerpo con una fragancia ligera • inspirado en la combinación de notas sorprendentes, traducidas en fragancias irresistibles que dan el toque final al cuidado diario • camino olfativo: dulce frutal con notas de naranja, pera, durazno, cereza negra, rosa, muguet, almizcle y cedro contiene 1 rep",https://www.natura.cl/p/kit-crema-corporal-y-body-splash-tododia-cereza-negra-y-praline/NATCHL-245446
Spray Definición Intensa Lumina 150ml,NATCHL-148419,"• nuevo envase | • nueva fragancia | • más tecnología para el cuidado del cabello | • bioproteína de Triple Acción y Complejo de Chía, Linaza y Aceite de Ricino | • un sistema que garantiza el doble de definición | • brillo intenso y acción antifrizz | • un paso esencial en tu rutina de cuidado | • fórmula que reactiva instantáneamente la definición de los rizos | • devuelve la hidratación y deja el cabello hasta 3 veces más suave | • reactivación inmediata: hasta 57% más definición | • perfecto para el day after | • recupera la hidratación del cabello | • producto vegano | • tipo de cabello: ",https://www.natura.cl/p/spray-humidificador-reactivador-150-ml/NATCHL-148419
