nombre,codigo,descripcion,url
Repuesto Base Fluida Hd Una,NATCHL-104876,• tecnología HD avanzada | • disimula imperfecciones | • hace imperceptible el uso del maquillaje en videos o fotos | • con vitamina E y antioxidantes | • ayuda a prevenir los signos de estrés en la piel | • posee pigmentos recubiertos con alta afinidad con la piel | • garantizando color duradero | • protege contra los daños causados por la luz azul | • cobertura: alta | • probado dermatológicamente | • cruelty free | • textura: líquida y ligera | • tipo de tratamiento: antiedad | • zona de aplicación: rostro,https://www.natura.cl/p/repuesto-base-fluida-hd-16f/NATCHL-104876
Regalo Ekos Pitanga Preta,NATCHL-225754,"la fragancia vibrante y colorida de Pitanga Preta para tus días.• notas de pitanga negra se combinan con flores coloridas y reciben un toque de notas amaderadas • transmite una deliciosa sensación de calor y frescura • con ingrediente natural inédito, extraído de las hojas del pitanguero contiene 1 frescor eau de toilette 150 ml 1 hidratante corporal 250 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-ekos-pitanga-preta/NATCHL-225754
Base Fluida Hd,NATCHL-107772,• acabado ligero y uniforme | • fórmula ultrafluida de larga duración | • acción antiedad | • alta definición por hasta 24 horas | • enriquecida con activos de hidratación inmediata | • disimula imperfecciones | • efecto antiestrés | • con Complejo Antioxidante | • combate los radicales libres | • previene el envejecimiento prematuro de la piel | • uniformiza la textura de la piel | • ahora con repuesto y 24 tonos | • llena el envase con tu tono preferido | • para todo tipo de piel,https://www.natura.cl/p/base-fluida-hd-16f-30ml/NATCHL-107772
Eau de Toilette Masculino Paz e Humor 75ml,NATCHL-64750,"• concentración eau de toilette | • familia olfativa: aromática | • relajación para tu día a día | • combinación vigorizante de notas cítricas y amaderadas | • notas de salida: mandarina, bergamota, naranja | • notas de corazón: geranio, jazmín, lavanda | • notas de fondo: almizcle, sándalo, vainilla | • disfruta cada momento con tranquilidad y mucho humor | • cruelty free | • vegano | • ocasión: día a día, para salir | • subfamilia: cítrica",https://www.natura.cl/p/humor-paz-e-humor-edt-masculino-75ml/NATCHL-64750
Labial cremoso multimix Faces,NATCHL-116204,"• más color, más cobertura con efecto cremoso | • colores vibrantes, efecto mate y FPS 10 | • viene con espejo en la tapa | • también puede usarse como blush | • perfecto para llevarlo contigo a todas partes | • cobertura: alta | • probado dermatológicamente | • efecto: mate | • protección solar: FPS 10 | • edad recomendada: a partir de 18 años | • cruelty free | • textura: suave | • zona de aplicación: labios | • expresa tu belleza como y donde quieras",https://www.natura.cl/p/labial-cremoso-multimix-faces-cobre-sunset-35-ml/NATCHL-116204
Base Liquida Mate Faces 20Ml,NATCHL-00003,"• hecha para cuidarte, inventar y reinventarte | • enfocada en desempeño, diversidad y valentía | • Natura Faces es para todes | • cobertura media | • probado dermatológicamente | • acabado matte | • protección solar FPS 8 | • edad recomendada: a partir de los 18 años | • cruelty free | • textura líquida y ligera | • subtono cálido | • zona de aplicación: rostro",https://www.natura.cl/p/base-liquida-mate-faces-20ml/NATCHL-00003
Perfume Biografia clásico masculino EDT,NATCHL-120832,"Perfume Biografia clásico masculino EDTLa biografía más importante es la que sólo tú puedes escribir. Es tu historia, tu trabajo abierto. Tienes tu camino, tu aroma, tus recuerdos, tus sueños. Ella está aprendiendo el pulso de la vida. Sonríe por todo lo que te trajo aquí y deja que los sueños crezcan para los nuevos días por venir. Esa es la sorprendente experiencia de estar vivo. Cada biografía es fascinante. Biografía, escribe tu historia.Contenido25 mlSobre la línea Biografía:Toda biografía es fascinante. Se hace en cada momento, a cada relación. Construir los ciclos de la vida es la sorpr",https://www.natura.cl/p/perfume-biografia-clasico-masculino-edt-25ml/NATCHL-120832
Base Líquida HD Una,NATCHL-191635,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191635
Base Líquida HD Una,NATCHL-191618,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191618
Base Líquida HD Una,NATCHL-191617,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191617
Base Líquida HD Una,NATCHL-191636,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191636
Regalo Pareja Humor de Mi Vida,NATCHL-225771,"una fragancia para disfrutar la vida y salir esparciendo tu humor.• Humor da Minha Vida trae la dulzura y el encanto de la manzana caramelizada • la fragancia gana potencia con toques burbujeantes de cítricos y especias en un fondo ambarado dulce • una combinación irreverente, enriquecida con acordes únicos de la priprioca, ingrediente natural de la biodiversidad brasileña contiene 2 eau de toilette femenino 75 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-pareja-humor-de-mi-vida/NATCHL-225771
Kaiak Vibe infantil miniatura 25 ml,NATCHL-218363,miniatura exclusiva que celebra la conexión única entre padre e hijo.• una versión especial de Kaiak para los jóvenes exploradores • fragancia aromática frutal • combina notas frutales coloridas y aromáticas en una frescura alegre y energizante.,https://www.natura.cl/p/colonia-desodorante-kaiak-vibe-infantil-miniatura-25-ml/NATCHL-218363
Hidratante Corporal Kaiak Femenino,NATCHL-206753,hidratante con la fragancia clásica de Kaiak.• piel suave • toque suave • piel naturalmente iluminada • realza la fragancia del eau de toilette.,https://www.natura.cl/p/hidratante-corporal-kaiak-femenino-100-ml/NATCHL-206753
Base Líquida HD Una,NATCHL-193846,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-193846
Marcapáginas Creer Para Ver,NATCHL-251499,"para hacer que el ritual de la lectura sea aún más especial y único.• set de marcadores de colores para uso escolar y creativo • producto ideal para escritura, dibujo y organización visual • colores vibrantes que facilitan la identificación y el destaque • punta práctica que permite trazos precisos y uniformes • indicado para estudiantes, profesores y uso profesional • ayuda al aprendizaje y potencia la expresión artística • 100% de lo recaudado se destina a mejorar la educación nacional • iniciativa con impacto social directo en el sistema educativo contiene 1 Marcador CPV",https://www.natura.cl/p/marcapaginas-creer-para-ver/NATCHL-251499
Regalo Una Dúo Radiante con Blush Peach,NATCHL-230579,"maquillaje con tratamiento de skincare.• gloss que da volumen a los labios con acción refrescante • brillo sofisticado • textura cómoda y no pegajosa, que se desliza fácilmente por los labios sin correrse • con ácido hialurónico, escualano y bioactivos: hidratan y, con el uso continuo, aumentan el volumen natural de los labios • blush con alta pigmentación, textura cremosa y acabado luminoso • un producto multifuncional que se puede usar como blush y sombra. contiene 1 blush líquido cushion 10 g – color peach 1 gloss labial de volumen inmediato incoloro 5 ml",https://www.natura.cl/p/regalo-una-duo-radiante-con-blush-peach/NATCHL-230579
"Sombra mono bright glam - 1,5 g",NATCHL-109149,"Sombra mono bright glam - 1,5 gSombra mono bright glam - 1,5 g0Sobre la línea Faces:Faces es una marca de belleza urbana para cuidarse, inventarse y reinventarse. Da color y valentía, para expresar tu belleza del espejo hacia adentro y de la puerta hacia afuera. Y salir a la calle con actitudes positivas, que se reflejan en el próximo y en el alrededor. Faces se trata de una belleza evidente. Con una mirada multilook, ofrece variedad, practicidad y versatilidad en productos que son 2 en 1, multibeneficios y que se pueden combinar entre sí. Para hacerlo todo a tu manera. Faces es la belleza que",https://www.natura.cl/p/sombra-mono-bright-glam-15-g/NATCHL-109149
Labial cremoso multimix Faces,NATCHL-116203,"• más color, más cobertura con efecto cremoso | • colores vibrantes, efecto mate y FPS 10 | • viene con espejo en la tapa | • también puede usarse como blush | • perfecto para llevarlo contigo a todas partes | • cobertura: alta | • probado dermatológicamente | • efecto: mate | • protección solar: FPS 10 | • edad recomendada: a partir de 18 años | • cruelty free | • textura: suave | • zona de aplicación: labios | • expresa tu belleza como y donde quieras",https://www.natura.cl/p/labial-cremoso-multimix-faces-pink-paradise-35-ml/NATCHL-116203
"Sombra mono bright glam - 1,5 g",NATCHL-109152,"Sombra mono rosa like - 1,5 gSombra mono rosa like - 1,5 g0Sobre la línea Faces:Faces es una marca de belleza urbana para cuidarse, inventarse y reinventarse. Da color y valentía, para expresar tu belleza del espejo hacia adentro y de la puerta hacia afuera. Y salir a la calle con actitudes positivas, que se reflejan en el próximo y en el alrededor. Faces se trata de una belleza evidente. Con una mirada multilook, ofrece variedad, practicidad y versatilidad en productos que son 2 en 1, multibeneficios y que se pueden combinar entre sí. Para hacerlo todo a tu manera. Faces es la belleza que est",https://www.natura.cl/p/sombra-mono-rosa-like-15-g/NATCHL-109152
Lapiz Pro Labial A Prueba De Agua Una,NATCHL-92551,"• puede usarse para delinear o rellenar los labios | • ofrece alta pigmentación, gran deslizamiento y una textura ultracremosa | • fácil y cómoda de aplicar | • un resultado profesional en segundos | • cobertura: alta | • dermatológicamente probado | • cruelty free | • vegano",https://www.natura.cl/p/lapiz-pro-labial-a-prueba-de-agua-una-114g/NATCHL-92551
Esmalte De Unas,NATCHL-106538,• acabado cremoso | • esmalte con alta cobertura y secado rápido | • proporciona un look vibrante y moderno | • fácil de aplicar | • uñas increíbles con practicidad y estilo | • uñas fuertes y resistentes | • brillo increíble | • vegano | • fórmula hipoalergénica | • edad sugerida: a partir de 18 años | • hipoalergénico | • cruelty free,https://www.natura.cl/p/esmalte-de-unas-coral-atacama-6ml/NATCHL-106538
Delineador Retractil De Ojos Faces,NATCHL-109144,"• punta retráctil de textura suave que se desliza fácilmente | • delineador fácil de aplicar | • trazo preciso y uniforme | • ideal para crear desde líneas delicadas hasta delineados intensos | • mantiene tu mirada impecable durante todo el día | • punta retráctil que no requiere sacapuntas, garantizando practicidad en el uso | • dermatológicamente probado | • edad sugerida: 18+ | • cruelty free | • vegano",https://www.natura.cl/p/delineador-retractil-de-ojos-faces/NATCHL-109144
Base Líquida HD Una,NATCHL-191637,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191637
crema merengue para el cuerpo Tododia fresa y vainilla dorada,NATCHL-205941,"crema con textura deliciosa y beneficios 6 en 1• hidratación intensa, con tecnología prebiótica • más firmeza para tu piel, con activo que estimula la producción de colágeno • mejora la textura de la piel, dejándola **suave como terciopelo** • perfumación intensa y prolongada, con **dos veces más fragancia** • piel protegida de daños externos • toque seco, no deja la piel pegajosa y es fácil de esparcir",https://www.natura.cl/p/crema-merengue-para-el-cuerpo-tododia-fresa-y-vainilla-dorada-250-g/NATCHL-205941
Crema Desodorante Nutritiva Corporal Tododia Nuez Pecán y Cacao,NATCHL-116860,"piel suave y ultrasuave con la nutrición prebiótica de Tododia.• hidratante en un empaque especial para regalo, con el tamaño perfecto para llevar en el bolso • fragancia cremosa envolvente con delicadas notas florales y un toque amaderado.",https://www.natura.cl/p/crema-desodorante-nutritiva-corporal-tododia-nuez-pecan-y-cacao-80-ml/NATCHL-116860
Eau de Parfum Femenino Essencial,NATCHL-174917,"• una fragancia marcada para quienes son protagonistas de su vida | • flores blancas preciosas, como jazmín y magnolia, combinadas con un irresistible aroma a frutas | • rodeada por el toque picante de la priprioca, ingrediente de la biodiversidad brasileña | • notas ambarinas y amaderadas | • subfamilia: frutal | • cruelty free | • vegano | • ocasión: Salidas, ocasiones especiales",https://www.natura.cl/p/eau-de-parfum-femenino-essencial-25-ml/NATCHL-174917
Bothânica Hidratante Fructus Corporal,NATCHL-180492,hidratación y frescor que acompañan tu día,https://www.natura.cl/p/bothanica-hidratante-fructus-corporal-480ml/NATCHL-180492
Regalo Padres EDT Beijos de Humor + Post Barba 75ml,NATCHL-247072,"beijo de Humor de Natura para mujer: una invitación a una vida más atrevida y divertida• colonia con fragancia que combina ligereza, irreverencia y un toque de seducción • hecha para hombres que valoran la espontaneidad y el buen humor • ideal para momentos casuales y hace que cada día sea más ligero y encantador • calma e hidrata la piel • bálsamo multifuncional post afeitado e hidratante • piel suave y perfumada durante todo el día • todo tipo de piel contiene 1 eau de toilette masculino 75 ml 1 bálsamo post barba 75 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-padres-natura-beijos-de-humor/NATCHL-247072
Regalo Ekos Pitanga,NATCHL-225777,"piel perfumada e hidratada con notas vibrantes y frescas.• aporta un brillo radiante, típico de un día soleado • hojas de pitanga se unen al acorde de frutas frescas para revelar toda la vibración de la fruta, que es símbolo de la tropicalidad brasileña • eau de toilette con ingrediente natural inédito, extraído de las hojas del pitanguero • aceite corporal hidrata, realza el tono de la piel y forma una película protectora sobre el cuerpo • úsalo con o sin enjuague. contiene 1 frescor eau de toilette pitanga 150 ml 1 aceite trifásico corporal pitanga 200 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-ekos-pitanga/NATCHL-225777
Frescor Açaí Eau de Toilette Ekos 150ml,NATCHL-75955,"siente la energía de la selva y la frescura de las palmeras en las notas de açaí.• perfumación tropical y vital • un encuentro con notas verdes y frescas, finalizado por un leve toque floral • eau de toilette con ingrediente natural inédito, extraído de la pulpa del açaí, fruto ícono de la Amazonía • la línea Ekos Açaí contribuye a la regeneración de la selva y ayuda a fortalecer los ingresos de 368 familias guardianas de la Amazonía• 97% de origen natural.",https://www.natura.cl/p/ekos-frescor-acai-150-ml/NATCHL-75955
Base Liquida Mate Faces 20Ml,NATCHL-97639,"• hecha para cuidarte, inventar y reinventarte | • enfocada en desempeño, diversidad y valentía | • Natura Faces es para todes | • cobertura media | • probado dermatológicamente | • acabado matte | • protección solar FPS 8 | • edad recomendada: a partir de los 18 años | • cruelty free | • textura líquida y ligera | • subtono cálido | • zona de aplicación: rostro",https://www.natura.cl/p/faces-base-liquida-matte-16f-20ml/NATCHL-97639
Mascarilla Exfoliante Renova+ Faces,NATCHL-166350,la Máscara Exfoliante es el segundo paso en tu nueva rutina de cuidado de la piel.• contiene activos de cuidado de la piel • controla la oleosidad de la piel por hasta 8 horas • promueve exfoliación química y física • piel renovada.,https://www.natura.cl/p/mascarilla-exfoliante-renova-faces-50-ml/NATCHL-166350
Base Matte Una,NATCHL-108154,• cobertura de base con resultados de tratamiento | • mucho más que una base matte de larga duración | • reduce la oleosidad de tu piel con el uso continuo | • complementa el tratamiento antibrillo de Chronos | • especialmente formulada para piel normal a grasa | • controla el brillo del rostro de forma inmediata y durante todo el día | • proporciona una cobertura media para la piel del rostro | • cobertura media de larga duración | • uniformiza el tono de la piel y disimula imperfecciones | • tecnología de pigmentos avanzada | • protege contra los daños causados por la luz azul | • disponible,https://www.natura.cl/p/base-matte--43n-una-30ml/NATCHL-108154
Repuesto Base Fluida Hd Una,NATCHL-00067,• tecnología HD avanzada | • disimula imperfecciones | • hace imperceptible el uso del maquillaje en videos o fotos | • con vitamina E y antioxidantes | • ayuda a prevenir los signos de estrés en la piel | • posee pigmentos recubiertos con alta afinidad con la piel | • garantizando color duradero | • protege contra los daños causados por la luz azul | • cobertura: alta | • probado dermatológicamente | • cruelty free | • textura: líquida y ligera | • tipo de tratamiento: antiedad | • zona de aplicación: rostro,https://www.natura.cl/p/repuesto-base-fluida-hd-una-30ml/NATCHL-00067
Base Líquida HD Una,NATCHL-191628,"acabado natural impecable con poderosa acción antiseñales.• 24 horas de duración e hidratación • 100% aprobada por consumidoras • menos 9% arrugas y líneas en 4 semanas • textura ligera y aterciopelada que se funde perfectamente con la piel • base con cobertura alta y alta definición • piel uniforme e imperceptible a simple vista • poderosa acción antiseñales con retinol, péptidos y bioactivo, que provoca una verdadera transformación de tu piel. contiene 1 frasco de vidrio vacío con capacidad de 30 ml y 1 repuesto de 30 ml con base en el color seleccionado.",https://www.natura.cl/p/base-liquida-hd-una-30-ml/NATCHL-191628
Ekos Acaí Kit Productivo,NATCHL-250277,"experiencia amazónica de hidratación, perfume y protección• crema que hidrata hasta por 72 horas • protege, reenergiza y deja la piel radiante y con aspecto saludable • elaborada con extracto y aceite puro de açaí, con acción antioxidante que combate los radicales libres • doble acción para una piel hidratada y uniforme desde la primera aplicación • piel 2 veces más iluminada con el poder antioxidante del açaí* • 97% de origen natural • eau de Toilette con ingrediente natural inédito, extraído de la pulpa del açaí, fruto símbolo de la Amazonía • perfume tropical y vibrante • un encuentro de no",https://www.natura.cl/p/ekos-acai-kit-productivo/NATCHL-250277
Spray corporal perfumado Kaiak Clásico Masculino,NATCHL-108877,"Spray corporal perfumado Kaiak Clásico Masculino Rituales cotidianos.Frescura ideal para revigorizar el día a día.Productos cuidado diario de una fragancia acuática, que combina notas aromáticas,Contenido100 mlSobre la marca Kaiak:El movimiento es el oxígeno de la vida. Y es en el movimiento que el hombre se encuentra, se fortalece, se transforma y evoluciona.Perfumes marcados por la sensación de frescura, que incita al movimiento al aire libre.",https://www.natura.cl/p/spray-corporal-perfumado-kaiak-clasico-masculino-100-ml/NATCHL-108877
Lapiz Pro Labial A Prueba De Agua Una,NATCHL-00051,"• puede usarse para delinear o rellenar los labios | • ofrece alta pigmentación, gran deslizamiento y una textura ultracremosa | • fácil y cómoda de aplicar | • un resultado profesional en segundos | • cobertura: alta | • dermatológicamente probado | • cruelty free | • vegano",https://www.natura.cl/p/lapiz-pro-labial-a-prueba-de-agua-una-114g/NATCHL-00051
Polvo Compacto Nude Me,NATCHL-00034,• probado dermatológicamente | • cuenta con repuesto | • cruelty free | • zona de aplicación: rostro | • proporciona un acabado mate natural | • ofrece cobertura media | • adecuado para todo tipo de piel | • duración de 24 horas | • no comedogénico | • mejora la piel del rostro y unifica su tono | • efecto nude me: natural como una segunda piel | • no se cuartea | • resistente al agua y al sudor | • el repuesto es pura belleza: 77% menos embalaje que el producto regular,https://www.natura.cl/p/polvo-compacto-nude-me-10-g/NATCHL-00034
Máscara para Pestañas Volumen Marrón Una,NATCHL-206730,"máscara de pestañas que promueve 136% más volumen en la primera aplicación.*• combina ceras naturales y pigmento marrón para un efecto sofisticado • máscara de pestañas marrón que da volumen a las pestañas con fórmula ligera* • deja tus pestañas impactantes y con un color natural • cuenta con aplicador con cerdas de silicona y formato ovalado que facilita la aplicación, brindando alta cobertura y color desde la raíz hasta las puntas de las pestañas. * beneficios comprobados con pruebas instrumentales versus pestañas sin aplicación del producto.",https://www.natura.cl/p/mascara-para-pestanas-volumen-marron-una-7-g/NATCHL-206730
Regalo Natura Ekos Jabones Surtidos,NATCHL-179432,"caja de jabones para regalo con 4 fragancias exitosas.• jabones que limpian sin resecar • perfuman todo el cuerpo • 100% libres de grasa animal • 97% de ingredientes de origen natural • biodegradables • con aceites 100% vegetales puros de la Amazonía • eficaces contra virus, gérmenes y bacterias • decimos no a pruebas en animales y a ingredientes como siliconas, parabenos y aceites minerales. contiene caja de jabones en barra puro vegetal con 4 unidades de 100 gramos, siendo 1 castaña, 1 maracuyá, 1 pitanga y 1 ucuuba.",https://www.natura.cl/p/regalo-natura-ekos-jabones-surtidos-4-un-de-100-g/NATCHL-179432
Repuesto sombras Studio Palette Una,NATCHL-106137,"• alta pigmentación y fijación | • nuevo refil14 opciones de colores | • multifuncionales: pueden usarse en ojos, cejas y rostro | • fáciles de difuminar | • variedad de acabados",https://www.natura.cl/p/repuestos-sombras-studio-palette-una-dorado-sparkling-2-g/NATCHL-106137
Spray Reactivador Tododia Cabello Rizado,NATCHL-173583,"• tipo de cabello: rizado y crespo | • fórmula que promueve la definición de los mechones | • recupera el volumen, el movimiento y el brillo | • rizos más definidos | • cabello crespo sin apelmazar | • fragancia con notas florales y de mora | • disponible en repuesto | • cruelty free | • vegano",https://www.natura.cl/p/spray-reactivador-cabello-rizado-rizos/NATCHL-173583
Lapiz Kajal Faces,NATCHL-10045,• realza la mirada con facilidad | • color intenso y duradero | • esponja difuminadora | • efecto difuminado al instante | • más seguridad y confort | • sin irritaciones,https://www.natura.cl/p/lapiz-kajal-faces-marron-13g/NATCHL-10045
Aceite Trifásico Corporal Ekos Andiroba,NATCHL-97430,"mejora la textura de la piel, dejándola más iluminada e hidratada durante todo el día.• nuevo Natura Ekos Andiroba, misma fragancia y textura, más potencia para tu piel • 72% afirman alivia la sensación de fatiga corporal* • 54% afirman ayudar a reducir la sensación de retención de líquidos* • restaura la piel y forma una película protectora • deja la piel suave desde el baño • fragancia vigorizante con notas verdes y frescas • textura sorprendente y no pegajosa. *estudio realizado con 120 consumidores después de 7 días de uso del producto.",https://www.natura.cl/p/aceite-trifasico-corporal-ekos-andiroba-200-ml/NATCHL-97430
Esmalte De Unas,NATCHL-106534,• acabado cremoso | • esmalte con alta cobertura y secado rápido | • proporciona un look vibrante y moderno | • fácil de aplicar | • uñas increíbles con practicidad y estilo | • uñas fuertes y resistentes | • brillo increíble | • vegano | • fórmula hipoalergénica | • edad sugerida: a partir de 18 años | • hipoalergénico | • cruelty free,https://www.natura.cl/p/faces-esmalte-rosa-nude-buenos-aire/NATCHL-106534
Caja de jabones en barra tallados puro vegetal Ekos,NATCHL-162220,• somos veganos | • nuestras fórmulas son de origen natura | • activos y bioactivos brutos de la Amazonía | • biocompatibles con la piel y biodegradables con el medio ambiente | • nuestros productos tienen repuestos a partir de plástico reciclado,https://www.natura.cl/p/caja-de-jabones-en-barra-tallados-puro-vegetal-ekos-4-unidades-de-100-g-cu/NATCHL-162220
Regalo Essencial Atrai Masculino,NATCHL-225758,regalo que exhala intensidad y elegancia.• fragancia sofisticada y llamativa que dura hasta 10 horas en la piel • combina un blend de maderas nobles con la pimienta rosa brasileña y un toque dulce de vainilla y cacao • shampoo enriquecido con nutrientes que dejan el cabello suave y radiante • limpieza profunda y revitalización para el cabello y el cuerpo. contiene 1 eau de parfum masculino 100 ml 1 shampoo masculino 125 ml 1 bolsa de regalo,https://www.natura.cl/p/regalo-essencial-atrai-masculino/NATCHL-225758
Repuesto sombras Studio Palette Una,NATCHL-00091,"• alta pigmentación y fijación | • nuevo refil14 opciones de colores | • multifuncionales: pueden usarse en ojos, cejas y rostro | • fáciles de difuminar | • variedad de acabados",https://www.natura.cl/p/repuesto-sombras-studio-palette-una/NATCHL-00091
Base Stick FPS 50 Una,NATCHL-181520,base cremosa en formato stick con FPS 50 y ácido hialurónico.• hidrata la piel de forma inmediata y duradera • acabado natural y cobertura de leve a media • eficacia comprobada • larga duración de 24 horas • indicada para piel mixta a seca • formato stick fácil de aplicar y de difuminar • protege la piel de los daños causados por el sol • también puede usarse como contorno.,https://www.natura.cl/p/base-stick-fps-50-una-12-g/NATCHL-181520
Regalo Dúo Humor Beijos Femenino y Masculino,NATCHL-225775,"regala una fragancia irreverente y llamativa.• fragancia femenina combina ligereza, irreverencia y un toque de seducción • fragancia con notas de ciruela, el calor del sándalo y un toque cremoso del cacao • fragancia masculina ideal para hombres espontáneos y divertidos • mezcla apasionante de especias cálidas, ciruela y un toque cremoso de cacao • fragancia que despierta la atracción y proporciona momentos llenos de amor y Humor. contiene 1 eau de toilette femenino 75 ml 1 eau de toilette masculino 75 ml 1 bolsa de regalo",https://www.natura.cl/p/regalo-duo-humor-beijos-femenino-y-masculino/NATCHL-225775
Regalo Kriska Drama,NATCHL-225778,regalo para quienes aman las fragancias dulces.• la crema hidratante para manos deja la piel suave e hidratada por hasta 48 horas • el eau de toilette perfuma con una fragancia intensa y envolvente. contiene 1 eau de toilette femenino 100 ml 1 crema hidratante para manos perfumada 40 gramos 1 bolsa de regalo,https://www.natura.cl/p/regalo-kriska-drama/NATCHL-225778
Pulpa Desodorante Hidratante Corporal Ekos Pitanga,NATCHL-122481,"piel hidratada y perfumada con la fragancia frutal ligera de pitangaesta pulpa protege, hidrata y suaviza la piel con textura cremosa y el poder de la Pitanga, uno de los bioactivos preferidos de Ekos y símbolo de la tropicalidad de Brasil. Ideal para armar un regalo ultraperfumado con otros productos de la línea Ekos Pitanga. Beneficios: •Hidratación que dura todo el día. •Textura cremosa envolvente. •Fragancia frutal ligera. •Perfuma e hidrata todo el cuerpo. •Protege y suaviza la piel. •Producido con bioactivos de la Amazonia. •Producto vegano. Contenido: 1 pulpa desodorante hidratante corp",https://www.natura.cl/p/pulpa-desodorante-hidratante-corporal-ekos-pitanga/NATCHL-122481
Regalo Ekos Ucuuba,NATCHL-225789,"regalo con la potencia antiflacidez de la ucuuba.• jabón líquido de ucuuba con espuma cremosa • deja tu piel suave y perfumada • hecho con manteca de ucuuba, rica en trimiristina, que estimula la producción de colágeno y elastina • mantiene el pH de la piel • crema para manos con 48h de hidratación • textura cremosa y de rápida absorción, recupera y fortalece la piel • 100% aluminio reciclado. contiene 1 jabón líquido corporal 195 ml 1 pulpa hidratante para manos 75 g",https://www.natura.cl/p/regalo-ekos-ucuuba/NATCHL-225789
Regalo Tododia Todanoche,NATCHL-225763,regalo con fragancia relajante que ayuda a dormir mejor.*• crema para pies que combate los olores • frescura e hidratación durante todo el día • crema corporal que deja la piel recuperada y protegida • nutrición prebiótica y vitamina B5 • hidrata hasta las capas más profundas de la piel. contiene 1 crema corporal nocturna té de manzanilla y lavanda 200 ml 1 crema nutritiva para pies 50 ml 1 bolsa de regalo *comprobado mediante investigación sensorial con consumidores.,https://www.natura.cl/p/regalo-tododia-todanoche/NATCHL-225763
"Delineador líquido para ojos Faces 2,5 ml",No detectado,• color intenso | • pincel con aplicador preciso | • color desde la primera aplicación | • perfecto para cualquier look | • fácil de aplicar | • vegano | • cruelty free | • oftalmológicamente testado,https://www.natura.cl/p/delineador-liquido-para-ojos-faces-25-ml/NATCHL-PADRE118448
